frame,time,direction,hex,raw_packet,packet
114,5.406232,D->H,411382020100000bcf0f0000e6ffffffca0f0000e2ffffff2e10000040000000530d0400747e2003f9007c7e0080a40c4f001800,"Data { header: DataHeader { packet_type: 65, flag: false, id: 19, obj_count_words: 10 }, extended: ExtendedHeader { attribute: 1, next: false, chunk: 0, size: 44 }, payload: b""\xcf\x0f\0\0\xe6\xff\xff\xff\xca\x0f\0\0\xe2\xff\xff\xff.\x10\0\0@\0\0\0S\r\x04\0t~ \x03\xf9\0|~\0\x80\xa4\x0cO\0\x18\0"" }","SimpleAdcData(AdcDataSimple { vbus_v: 0.004047, ibus_a: -2.6e-5, power_w: -1.05222e-7, vbus_avg_v: 0.004042, ibus_avg_a: -3e-5, temp_c: 26.0, vdp_v: 0.08, vdm_v: 0.0249, vdp_avg_v: 0.0079, vdm_avg_v: 0.0024, cc1_v: 0.0004, cc2_v: 3.2372, cc2_avg_v: 0.3236, internal_vdd_v: 3.238, sample_rate: Sps1 })"
115,5.406545,D->H,,-,-
116,5.616054,H->D,0c140200,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 20, attribute: 1 }, payload: b"""" }",CmdGetSimpleAdcData
117,5.616095,H->D,,-,-
118,5.616152,D->H,411482020100000b64100000eeffffffca0f0000e2ffffff2e10000040000000530d0400747e2003f9007c7e0080a00c4f001800,"Data { header: DataHeader { packet_type: 65, flag: false, id: 20, obj_count_words: 10 }, extended: ExtendedHeader { attribute: 1, next: false, chunk: 0, size: 44 }, payload: b""d\x10\0\0\xee\xff\xff\xff\xca\x0f\0\0\xe2\xff\xff\xff.\x10\0\0@\0\0\0S\r\x04\0t~ \x03\xf9\0|~\0\x80\xa0\x0cO\0\x18\0"" }","SimpleAdcData(AdcDataSimple { vbus_v: 0.004196, ibus_a: -1.8e-5, power_w: -7.5528e-8, vbus_avg_v: 0.004042, ibus_avg_a: -3e-5, temp_c: 26.0, vdp_v: 0.08, vdm_v: 0.0249, vdp_avg_v: 0.0079, vdm_avg_v: 0.0024, cc1_v: 0.0004, cc2_v: 3.2372, cc2_avg_v: 0.3232, internal_vdd_v: 3.238, sample_rate: Sps1 })"
119,5.616540,D->H,,-,-
120,5.826076,H->D,0c150200,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 21, attribute: 1 }, payload: b"""" }",CmdGetSimpleAdcData
121,5.826133,H->D,,-,-
122,5.826174,D->H,411582020100000b64100000eeffffffca0f0000e2ffffff2e10000040000000530d0400747e2003f9007c7e0080a40c4f001800,"Data { header: DataHeader { packet_type: 65, flag: false, id: 21, obj_count_words: 10 }, extended: ExtendedHeader { attribute: 1, next: false, chunk: 0, size: 44 }, payload: b""d\x10\0\0\xee\xff\xff\xff\xca\x0f\0\0\xe2\xff\xff\xff.\x10\0\0@\0\0\0S\r\x04\0t~ \x03\xf9\0|~\0\x80\xa4\x0cO\0\x18\0"" }","SimpleAdcData(AdcDataSimple { vbus_v: 0.004196, ibus_a: -1.8e-5, power_w: -7.5528e-8, vbus_avg_v: 0.004042, ibus_avg_a: -3e-5, temp_c: 26.0, vdp_v: 0.08, vdm_v: 0.0249, vdp_avg_v: 0.0079, vdm_avg_v: 0.0024, cc1_v: 0.0004, cc2_v: 3.2372, cc2_avg_v: 0.3236, internal_vdd_v: 3.238, sample_rate: Sps1 })"
123,5.826715,D->H,,-,-
124,6.036240,H->D,0c160200,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 22, attribute: 1 }, payload: b"""" }",CmdGetSimpleAdcData
125,6.036327,H->D,,-,-
126,6.036347,D->H,411682020100000b64100000eeffffffca0f0000e2ffffff2e10000040000000530d0400727e1f03f9007a7e0080a00c4f001800,"Data { header: DataHeader { packet_type: 65, flag: false, id: 22, obj_count_words: 10 }, extended: ExtendedHeader { attribute: 1, next: false, chunk: 0, size: 44 }, payload: b""d\x10\0\0\xee\xff\xff\xff\xca\x0f\0\0\xe2\xff\xff\xff.\x10\0\0@\0\0\0S\r\x04\0r~\x1f\x03\xf9\0z~\0\x80\xa0\x0cO\0\x18\0"" }","SimpleAdcData(AdcDataSimple { vbus_v: 0.004196, ibus_a: -1.8e-5, power_w: -7.5528e-8, vbus_avg_v: 0.004042, ibus_avg_a: -3e-5, temp_c: 26.0, vdp_v: 0.0799, vdm_v: 0.0249, vdp_avg_v: 0.0079, vdm_avg_v: 0.0024, cc1_v: 0.0004, cc2_v: 3.237, cc2_avg_v: 0.3232, internal_vdd_v: 3.2378, sample_rate: Sps1 })"
127,6.036894,D->H,,-,-
128,6.252438,H->D,0c170200,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 23, attribute: 1 }, payload: b"""" }",CmdGetSimpleAdcData
129,6.252486,H->D,,-,-
130,6.252551,D->H,411782020100000baf0f0000eaffffff09100000ecffffff6d1000004a000000520d0400727e1f03f9007a7e0080a00c4f001800,"Data { header: DataHeader { packet_type: 65, flag: false, id: 23, obj_count_words: 10 }, extended: ExtendedHeader { attribute: 1, next: false, chunk: 0, size: 44 }, payload: b""\xaf\x0f\0\0\xea\xff\xff\xff\t\x10\0\0\xec\xff\xff\xffm\x10\0\0J\0\0\0R\r\x04\0r~\x1f\x03\xf9\0z~\0\x80\xa0\x0cO\0\x18\0"" }","SimpleAdcData(AdcDataSimple { vbus_v: 0.004015, ibus_a: -2.2e-5, power_w: -8.833000000000001e-8, vbus_avg_v: 0.004105, ibus_avg_a: -2e-5, temp_c: 26.0, vdp_v: 0.0799, vdm_v: 0.0249, vdp_avg_v: 0.0079, vdm_avg_v: 0.0024, cc1_v: 0.0004, cc2_v: 3.237, cc2_avg_v: 0.3232, internal_vdd_v: 3.2378, sample_rate: Sps1 })"
131,6.253100,D->H,,-,-
132,6.456180,H->D,0c180200,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 24, attribute: 1 }, payload: b"""" }",CmdGetSimpleAdcData
133,6.456218,H->D,,-,-
134,6.456276,D->H,411882020100000baf0f0000eaffffff09100000ecffffff6d1000004a000000520d04006f7e1f03f900777e0080a40c4f001800,"Data { header: DataHeader { packet_type: 65, flag: false, id: 24, obj_count_words: 10 }, extended: ExtendedHeader { attribute: 1, next: false, chunk: 0, size: 44 }, payload: b""\xaf\x0f\0\0\xea\xff\xff\xff\t\x10\0\0\xec\xff\xff\xffm\x10\0\0J\0\0\0R\r\x04\0o~\x1f\x03\xf9\0w~\0\x80\xa4\x0cO\0\x18\0"" }","SimpleAdcData(AdcDataSimple { vbus_v: 0.004015, ibus_a: -2.2e-5, power_w: -8.833000000000001e-8, vbus_avg_v: 0.004105, ibus_avg_a: -2e-5, temp_c: 26.0, vdp_v: 0.0799, vdm_v: 0.0249, vdp_avg_v: 0.0079, vdm_avg_v: 0.0024, cc1_v: 0.0004, cc2_v: 3.2367, cc2_avg_v: 0.3236, internal_vdd_v: 3.2375, sample_rate: Sps1 })"
135,6.456806,D->H,,-,-
136,6.666029,H->D,0c190200,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 25, attribute: 1 }, payload: b"""" }",CmdGetSimpleAdcData
137,6.666076,H->D,,-,-
138,6.666131,D->H,411982020100000bfc0f0000e6ffffff09100000ecffffff6d1000004a000000530d04006f7e1f03f900777e0080a00c4f001800,"Data { header: DataHeader { packet_type: 65, flag: false, id: 25, obj_count_words: 10 }, extended: ExtendedHeader { attribute: 1, next: false, chunk: 0, size: 44 }, payload: b""\xfc\x0f\0\0\xe6\xff\xff\xff\t\x10\0\0\xec\xff\xff\xffm\x10\0\0J\0\0\0S\r\x04\0o~\x1f\x03\xf9\0w~\0\x80\xa0\x0cO\0\x18\0"" }","SimpleAdcData(AdcDataSimple { vbus_v: 0.004092, ibus_a: -2.6e-5, power_w: -1.0639199999999999e-7, vbus_avg_v: 0.004105, ibus_avg_a: -2e-5, temp_c: 26.0, vdp_v: 0.0799, vdm_v: 0.0249, vdp_avg_v: 0.0079, vdm_avg_v: 0.0024, cc1_v: 0.0004, cc2_v: 3.2367, cc2_avg_v: 0.3232, internal_vdd_v: 3.2375, sample_rate: Sps1 })"
139,6.666535,D->H,,-,-
140,6.876061,H->D,0c1a0200,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 26, attribute: 1 }, payload: b"""" }",CmdGetSimpleAdcData
141,6.876105,H->D,,-,-
142,6.876158,D->H,411a82020100000bfc0f0000e6ffffff09100000ecffffff6d1000004a000000530d04006f7e1f03f900777e0080a40c4f001800,"Data { header: DataHeader { packet_type: 65, flag: false, id: 26, obj_count_words: 10 }, extended: ExtendedHeader { attribute: 1, next: false, chunk: 0, size: 44 }, payload: b""\xfc\x0f\0\0\xe6\xff\xff\xff\t\x10\0\0\xec\xff\xff\xffm\x10\0\0J\0\0\0S\r\x04\0o~\x1f\x03\xf9\0w~\0\x80\xa4\x0cO\0\x18\0"" }","SimpleAdcData(AdcDataSimple { vbus_v: 0.004092, ibus_a: -2.6e-5, power_w: -1.0639199999999999e-7, vbus_avg_v: 0.004105, ibus_avg_a: -2e-5, temp_c: 26.0, vdp_v: 0.0799, vdm_v: 0.0249, vdp_avg_v: 0.0079, vdm_avg_v: 0.0024, cc1_v: 0.0004, cc2_v: 3.2367, cc2_avg_v: 0.3236, internal_vdd_v: 3.2375, sample_rate: Sps1 })"
143,6.876671,D->H,,-,-
144,7.076215,H->D,0c1b0200,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 27, attribute: 1 }, payload: b"""" }",CmdGetSimpleAdcData
145,7.076258,H->D,,-,-
146,7.076316,D->H,411b82020100000bce0f000006000000e50f0000f6ffffff4910000054000000530d0400737e2003f8007b7e0080a40c4f001800,"Data { header: DataHeader { packet_type: 65, flag: false, id: 27, obj_count_words: 10 }, extended: ExtendedHeader { attribute: 1, next: false, chunk: 0, size: 44 }, payload: b""\xce\x0f\0\0\x06\0\0\0\xe5\x0f\0\0\xf6\xff\xff\xffI\x10\0\0T\0\0\0S\r\x04\0s~ \x03\xf8\0{~\0\x80\xa4\x0cO\0\x18\0"" }","SimpleAdcData(AdcDataSimple { vbus_v: 0.004046, ibus_a: 6e-6, power_w: 2.4276000000000002e-8, vbus_avg_v: 0.004069, ibus_avg_a: -1e-5, temp_c: 26.0, vdp_v: 0.08, vdm_v: 0.0248, vdp_avg_v: 0.0079, vdm_avg_v: 0.0024, cc1_v: 0.0004, cc2_v: 3.2371, cc2_avg_v: 0.3236, internal_vdd_v: 3.2379, sample_rate: Sps1 })"
147,7.077881,D->H,,-,-
148,7.286097,H->D,0c1c0200,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 28, attribute: 1 }, payload: b"""" }",CmdGetSimpleAdcData
149,7.286144,H->D,,-,-
150,7.286200,D->H,411c82020100000bce0f000006000000e50f0000f6ffffff4910000054000000530d0400737e2003f8007b7e0080a40c4f001800,"Data { header: DataHeader { packet_type: 65, flag: false, id: 28, obj_count_words: 10 }, extended: ExtendedHeader { attribute: 1, next: false, chunk: 0, size: 44 }, payload: b""\xce\x0f\0\0\x06\0\0\0\xe5\x0f\0\0\xf6\xff\xff\xffI\x10\0\0T\0\0\0S\r\x04\0s~ \x03\xf8\0{~\0\x80\xa4\x0cO\0\x18\0"" }","SimpleAdcData(AdcDataSimple { vbus_v: 0.004046, ibus_a: 6e-6, power_w: 2.4276000000000002e-8, vbus_avg_v: 0.004069, ibus_avg_a: -1e-5, temp_c: 26.0, vdp_v: 0.08, vdm_v: 0.0248, vdp_avg_v: 0.0079, vdm_avg_v: 0.0024, cc1_v: 0.0004, cc2_v: 3.2371, cc2_avg_v: 0.3236, internal_vdd_v: 3.2379, sample_rate: Sps1 })"
151,7.286664,D->H,,-,-
152,7.496085,H->D,0c1d0200,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 29, attribute: 1 }, payload: b"""" }",CmdGetSimpleAdcData
153,7.496128,H->D,,-,-
154,7.496193,D->H,411d82020100000bce0f000006000000e50f0000f6ffffff4910000054000000530d0400747e1f03f8007c7e0080a40c4f001800,"Data { header: DataHeader { packet_type: 65, flag: false, id: 29, obj_count_words: 10 }, extended: ExtendedHeader { attribute: 1, next: false, chunk: 0, size: 44 }, payload: b""\xce\x0f\0\0\x06\0\0\0\xe5\x0f\0\0\xf6\xff\xff\xffI\x10\0\0T\0\0\0S\r\x04\0t~\x1f\x03\xf8\0|~\0\x80\xa4\x0cO\0\x18\0"" }","SimpleAdcData(AdcDataSimple { vbus_v: 0.004046, ibus_a: 6e-6, power_w: 2.4276000000000002e-8, vbus_avg_v: 0.004069, ibus_avg_a: -1e-5, temp_c: 26.0, vdp_v: 0.0799, vdm_v: 0.0248, vdp_avg_v: 0.0079, vdm_avg_v: 0.0024, cc1_v: 0.0004, cc2_v: 3.2372, cc2_avg_v: 0.3236, internal_vdd_v: 3.238, sample_rate: Sps1 })"
155,7.496704,D->H,,-,-
156,7.706201,H->D,0c1e0200,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 30, attribute: 1 }, payload: b"""" }",CmdGetSimpleAdcData
157,7.706242,H->D,,-,-
158,7.706294,D->H,411e82020100000b650f000006000000e50f0000f6ffffff4910000054000000530d0400747e1f03f8007c7e0080a40c4f001800,"Data { header: DataHeader { packet_type: 65, flag: false, id: 30, obj_count_words: 10 }, extended: ExtendedHeader { attribute: 1, next: false, chunk: 0, size: 44 }, payload: b""e\x0f\0\0\x06\0\0\0\xe5\x0f\0\0\xf6\xff\xff\xffI\x10\0\0T\0\0\0S\r\x04\0t~\x1f\x03\xf8\0|~\0\x80\xa4\x0cO\0\x18\0"" }","SimpleAdcData(AdcDataSimple { vbus_v: 0.003941, ibus_a: 6e-6, power_w: 2.3646000000000002e-8, vbus_avg_v: 0.004069, ibus_avg_a: -1e-5, temp_c: 26.0, vdp_v: 0.0799, vdm_v: 0.0248, vdp_avg_v: 0.0079, vdm_avg_v: 0.0024, cc1_v: 0.0004, cc2_v: 3.2372, cc2_avg_v: 0.3236, internal_vdd_v: 3.238, sample_rate: Sps1 })"
159,7.706730,D->H,,-,-
160,7.916143,H->D,0c1f0200,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 31, attribute: 1 }, payload: b"""" }",CmdGetSimpleAdcData
161,7.916191,H->D,,-,-
162,7.916255,D->H,411f82020100000b650f000006000000e50f0000f6ffffff4910000054000000530d0400717e2003f900797e0080a40c4f001800,"Data { header: DataHeader { packet_type: 65, flag: false, id: 31, obj_count_words: 10 }, extended: ExtendedHeader { attribute: 1, next: false, chunk: 0, size: 44 }, payload: b""e\x0f\0\0\x06\0\0\0\xe5\x0f\0\0\xf6\xff\xff\xffI\x10\0\0T\0\0\0S\r\x04\0q~ \x03\xf9\0y~\0\x80\xa4\x0cO\0\x18\0"" }","SimpleAdcData(AdcDataSimple { vbus_v: 0.003941, ibus_a: 6e-6, power_w: 2.3646000000000002e-8, vbus_avg_v: 0.004069, ibus_avg_a: -1e-5, temp_c: 26.0, vdp_v: 0.08, vdm_v: 0.0249, vdp_avg_v: 0.0079, vdm_avg_v: 0.0024, cc1_v: 0.0004, cc2_v: 3.2369, cc2_avg_v: 0.3236, internal_vdd_v: 3.2377, sample_rate: Sps1 })"
163,7.916741,D->H,,-,-
164,8.126043,H->D,0c200200,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 32, attribute: 1 }, payload: b"""" }",CmdGetSimpleAdcData
165,8.126086,H->D,,-,-
166,8.126140,D->H,412082020100000b09100000feffffffb70f0000020000001b10000060000000530d0400717e2003f900797e0080a00c4f001800,"Data { header: DataHeader { packet_type: 65, flag: false, id: 32, obj_count_words: 10 }, extended: ExtendedHeader { attribute: 1, next: false, chunk: 0, size: 44 }, payload: b""\t\x10\0\0\xfe\xff\xff\xff\xb7\x0f\0\0\x02\0\0\0\x1b\x10\0\0`\0\0\0S\r\x04\0q~ \x03\xf9\0y~\0\x80\xa0\x0cO\0\x18\0"" }","SimpleAdcData(AdcDataSimple { vbus_v: 0.004105, ibus_a: -2e-6, power_w: -8.21e-9, vbus_avg_v: 0.004023, ibus_avg_a: 2e-6, temp_c: 26.0, vdp_v: 0.08, vdm_v: 0.0249, vdp_avg_v: 0.0079, vdm_avg_v: 0.0024, cc1_v: 0.0004, cc2_v: 3.2369, cc2_avg_v: 0.3232, internal_vdd_v: 3.2377, sample_rate: Sps1 })"
167,8.126528,D->H,,-,-
168,8.332554,H->D,0c210200,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 33, attribute: 1 }, payload: b"""" }",CmdGetSimpleAdcData
169,8.332604,H->D,,-,-
170,8.332733,D->H,412182020100000b09100000feffffffb70f0000020000001b10000060000000530d0400717e2003f900797e0080a40c4f001800,"Data { header: DataHeader { packet_type: 65, flag: false, id: 33, obj_count_words: 10 }, extended: ExtendedHeader { attribute: 1, next: false, chunk: 0, size: 44 }, payload: b""\t\x10\0\0\xfe\xff\xff\xff\xb7\x0f\0\0\x02\0\0\0\x1b\x10\0\0`\0\0\0S\r\x04\0q~ \x03\xf9\0y~\0\x80\xa4\x0cO\0\x18\0"" }","SimpleAdcData(AdcDataSimple { vbus_v: 0.004105, ibus_a: -2e-6, power_w: -8.21e-9, vbus_avg_v: 0.004023, ibus_avg_a: 2e-6, temp_c: 26.0, vdp_v: 0.08, vdm_v: 0.0249, vdp_avg_v: 0.0079, vdm_avg_v: 0.0024, cc1_v: 0.0004, cc2_v: 3.2369, cc2_avg_v: 0.3236, internal_vdd_v: 3.2377, sample_rate: Sps1 })"
171,8.333159,D->H,,-,-
172,8.536171,H->D,0c220200,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 34, attribute: 1 }, payload: b"""" }",CmdGetSimpleAdcData
173,8.536216,H->D,,-,-
174,8.536266,D->H,412282020100000b09100000feffffffb70f0000020000001b10000060000000530d0400707e2003fa00787e0080a00c4f001800,"Data { header: DataHeader { packet_type: 65, flag: false, id: 34, obj_count_words: 10 }, extended: ExtendedHeader { attribute: 1, next: false, chunk: 0, size: 44 }, payload: b""\t\x10\0\0\xfe\xff\xff\xff\xb7\x0f\0\0\x02\0\0\0\x1b\x10\0\0`\0\0\0S\r\x04\0p~ \x03\xfa\0x~\0\x80\xa0\x0cO\0\x18\0"" }","SimpleAdcData(AdcDataSimple { vbus_v: 0.004105, ibus_a: -2e-6, power_w: -8.21e-9, vbus_avg_v: 0.004023, ibus_avg_a: 2e-6, temp_c: 26.0, vdp_v: 0.08, vdm_v: 0.025, vdp_avg_v: 0.0079, vdm_avg_v: 0.0024, cc1_v: 0.0004, cc2_v: 3.2368, cc2_avg_v: 0.3232, internal_vdd_v: 3.2376, sample_rate: Sps1 })"
175,8.536753,D->H,,-,-
176,8.746052,H->D,0c230200,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 35, attribute: 1 }, payload: b"""" }",CmdGetSimpleAdcData
177,8.746097,H->D,,-,-
178,8.746153,D->H,412382020100000b6610000002000000b70f0000020000001b10000060000000530d0400707e2003fa00787e0080a00c4f001900,"Data { header: DataHeader { packet_type: 65, flag: false, id: 35, obj_count_words: 10 }, extended: ExtendedHeader { attribute: 1, next: false, chunk: 0, size: 44 }, payload: b""f\x10\0\0\x02\0\0\0\xb7\x0f\0\0\x02\0\0\0\x1b\x10\0\0`\0\0\0S\r\x04\0p~ \x03\xfa\0x~\0\x80\xa0\x0cO\0\x19\0"" }","SimpleAdcData(AdcDataSimple { vbus_v: 0.004198, ibus_a: 2e-6, power_w: 8.396e-9, vbus_avg_v: 0.004023, ibus_avg_a: 2e-6, temp_c: 26.0, vdp_v: 0.08, vdm_v: 0.025, vdp_avg_v: 0.0079, vdm_avg_v: 0.0025, cc1_v: 0.0004, cc2_v: 3.2368, cc2_avg_v: 0.3232, internal_vdd_v: 3.2376, sample_rate: Sps1 })"
179,8.746575,D->H,,-,-
180,8.956044,H->D,0c240200,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 36, attribute: 1 }, payload: b"""" }",CmdGetSimpleAdcData
181,8.956082,H->D,,-,-
182,8.956135,D->H,412482020100000b6610000002000000b70f0000020000001b10000060000000530d04006f7e2103fc00777e0080a00c4f001800,"Data { header: DataHeader { packet_type: 65, flag: false, id: 36, obj_count_words: 10 }, extended: ExtendedHeader { attribute: 1, next: false, chunk: 0, size: 44 }, payload: b""f\x10\0\0\x02\0\0\0\xb7\x0f\0\0\x02\0\0\0\x1b\x10\0\0`\0\0\0S\r\x04\0o~!\x03\xfc\0w~\0\x80\xa0\x0cO\0\x18\0"" }","SimpleAdcData(AdcDataSimple { vbus_v: 0.004198, ibus_a: 2e-6, power_w: 8.396e-9, vbus_avg_v: 0.004023, ibus_avg_a: 2e-6, temp_c: 26.0, vdp_v: 0.0801, vdm_v: 0.0252, vdp_avg_v: 0.0079, vdm_avg_v: 0.0024, cc1_v: 0.0004, cc2_v: 3.2367, cc2_avg_v: 0.3232, internal_vdd_v: 3.2375, sample_rate: Sps1 })"
183,8.956588,D->H,,-,-
184,9.166011,H->D,0c250200,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 37, attribute: 1 }, payload: b"""" }",CmdGetSimpleAdcData
185,9.166047,H->D,,-,-
186,9.166102,D->H,412582020100000bfc0f0000d6ffffff31100000ecffffff951000004a000000540d04006f7e2103fc00777e0080a00c4f001800,"Data { header: DataHeader { packet_type: 65, flag: false, id: 37, obj_count_words: 10 }, extended: ExtendedHeader { attribute: 1, next: false, chunk: 0, size: 44 }, payload: b""\xfc\x0f\0\0\xd6\xff\xff\xff1\x10\0\0\xec\xff\xff\xff\x95\x10\0\0J\0\0\0T\r\x04\0o~!\x03\xfc\0w~\0\x80\xa0\x0cO\0\x18\0"" }","SimpleAdcData(AdcDataSimple { vbus_v: 0.004092, ibus_a: -4.2e-5, power_w: -1.71864e-7, vbus_avg_v: 0.004145, ibus_avg_a: -2e-5, temp_c: 26.0, vdp_v: 0.0801, vdm_v: 0.0252, vdp_avg_v: 0.0079, vdm_avg_v: 0.0024, cc1_v: 0.0004, cc2_v: 3.2367, cc2_avg_v: 0.3232, internal_vdd_v: 3.2375, sample_rate: Sps1 })"
187,9.166499,D->H,,-,-
188,9.376112,H->D,0c260200,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 38, attribute: 1 }, payload: b"""" }",CmdGetSimpleAdcData
189,9.376157,H->D,,-,-
190,9.376214,D->H,412682020100000bfc0f0000d6ffffff31100000ecffffff951000004a000000540d04006f7e2103fc00777e0080a00c4f001800,"Data { header: DataHeader { packet_type: 65, flag: false, id: 38, obj_count_words: 10 }, extended: ExtendedHeader { attribute: 1, next: false, chunk: 0, size: 44 }, payload: b""\xfc\x0f\0\0\xd6\xff\xff\xff1\x10\0\0\xec\xff\xff\xff\x95\x10\0\0J\0\0\0T\r\x04\0o~!\x03\xfc\0w~\0\x80\xa0\x0cO\0\x18\0"" }","SimpleAdcData(AdcDataSimple { vbus_v: 0.004092, ibus_a: -4.2e-5, power_w: -1.71864e-7, vbus_avg_v: 0.004145, ibus_avg_a: -2e-5, temp_c: 26.0, vdp_v: 0.0801, vdm_v: 0.0252, vdp_avg_v: 0.0079, vdm_avg_v: 0.0024, cc1_v: 0.0004, cc2_v: 3.2367, cc2_avg_v: 0.3232, internal_vdd_v: 3.2375, sample_rate: Sps1 })"
191,9.376643,D->H,,-,-
192,9.586068,H->D,0c270200,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 39, attribute: 1 }, payload: b"""" }",CmdGetSimpleAdcData
193,9.586107,H->D,,-,-
194,9.586167,D->H,412782020100000b2a1000000600000031100000ecffffff951000004a000000530d0400707e2103fb00787e0080a00c4f001800,"Data { header: DataHeader { packet_type: 65, flag: false, id: 39, obj_count_words: 10 }, extended: ExtendedHeader { attribute: 1, next: false, chunk: 0, size: 44 }, payload: b""*\x10\0\0\x06\0\0\01\x10\0\0\xec\xff\xff\xff\x95\x10\0\0J\0\0\0S\r\x04\0p~!\x03\xfb\0x~\0\x80\xa0\x0cO\0\x18\0"" }","SimpleAdcData(AdcDataSimple { vbus_v: 0.004138, ibus_a: 6e-6, power_w: 2.4828000000000002e-8, vbus_avg_v: 0.004145, ibus_avg_a: -2e-5, temp_c: 26.0, vdp_v: 0.0801, vdm_v: 0.0251, vdp_avg_v: 0.0079, vdm_avg_v: 0.0024, cc1_v: 0.0004, cc2_v: 3.2368, cc2_avg_v: 0.3232, internal_vdd_v: 3.2376, sample_rate: Sps1 })"
195,9.586421,D->H,,-,-
196,9.796095,H->D,0c280200,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 40, attribute: 1 }, payload: b"""" }",CmdGetSimpleAdcData
197,9.796153,H->D,,-,-
198,9.796196,D->H,412882020100000b2a1000000600000031100000ecffffff951000004a000000530d0400707e2103fb00787e0080a40c4f001800,"Data { header: DataHeader { packet_type: 65, flag: false, id: 40, obj_count_words: 10 }, extended: ExtendedHeader { attribute: 1, next: false, chunk: 0, size: 44 }, payload: b""*\x10\0\0\x06\0\0\01\x10\0\0\xec\xff\xff\xff\x95\x10\0\0J\0\0\0S\r\x04\0p~!\x03\xfb\0x~\0\x80\xa4\x0cO\0\x18\0"" }","SimpleAdcData(AdcDataSimple { vbus_v: 0.004138, ibus_a: 6e-6, power_w: 2.4828000000000002e-8, vbus_avg_v: 0.004145, ibus_avg_a: -2e-5, temp_c: 26.0, vdp_v: 0.0801, vdm_v: 0.0251, vdp_avg_v: 0.0079, vdm_avg_v: 0.0024, cc1_v: 0.0004, cc2_v: 3.2368, cc2_avg_v: 0.3236, internal_vdd_v: 3.2376, sample_rate: Sps1 })"
199,9.796660,D->H,,-,-
200,10.006164,H->D,0c290200,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 41, attribute: 1 }, payload: b"""" }",CmdGetSimpleAdcData
201,10.006213,H->D,,-,-
202,10.006276,D->H,412982020100000b2a1000000600000031100000ecffffff951000004a000000530d0400707e2003fc00787e0080a00c4f001800,"Data { header: DataHeader { packet_type: 65, flag: false, id: 41, obj_count_words: 10 }, extended: ExtendedHeader { attribute: 1, next: false, chunk: 0, size: 44 }, payload: b""*\x10\0\0\x06\0\0\01\x10\0\0\xec\xff\xff\xff\x95\x10\0\0J\0\0\0S\r\x04\0p~ \x03\xfc\0x~\0\x80\xa0\x0cO\0\x18\0"" }","SimpleAdcData(AdcDataSimple { vbus_v: 0.004138, ibus_a: 6e-6, power_w: 2.4828000000000002e-8, vbus_avg_v: 0.004145, ibus_avg_a: -2e-5, temp_c: 26.0, vdp_v: 0.08, vdm_v: 0.0252, vdp_avg_v: 0.0079, vdm_avg_v: 0.0024, cc1_v: 0.0004, cc2_v: 3.2368, cc2_avg_v: 0.3232, internal_vdd_v: 3.2376, sample_rate: Sps1 })"
203,10.006780,D->H,,-,-
204,10.054326,H->D,102a0200,"Ctrl { header: CtrlHeader { packet_type: 16, flag: false, id: 42, attribute: 1 }, payload: b"""" }","Generic(Ctrl { header: CtrlHeader { packet_type: 16, flag: false, id: 42, attribute: 1 }, payload: b"""" })"
205,10.054378,H->D,,-,-
206,10.054414,D->H,052a0000,"Ctrl { header: CtrlHeader { packet_type: 5, flag: false, id: 42, attribute: 0 }, payload: b"""" }","Generic(Ctrl { header: CtrlHeader { packet_type: 5, flag: false, id: 42, attribute: 0 }, payload: b"""" })"
207,10.054656,D->H,,-,-
208,10.055923,H->D,0c2b2000,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 43, attribute: 16 }, payload: b"""" }",CmdGetPdData
209,10.055962,H->D,,-,-
